epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
181,-0.30280277,0.4820918,-0.24043773,0.44239974,1820.0,-10.520638,0.9,9100.0,0.9
182,-0.30261138,0.48243344,-0.24027866,0.4427112,1830.0,-4.328698,1.0,9150.0,0.88
183,-0.30280802,0.48236406,-0.24048424,0.44269827,1840.0,-3.5213656,1.0,9200.0,0.94
184,-0.30274597,0.48230806,-0.24046682,0.44265524,1850.0,-11.522568,0.8,9250.0,0.86
185,-0.30323926,0.4821751,-0.24088897,0.44259474,1860.0,-17.687595,0.7,9300.0,0.88
186,-0.30347994,0.48211738,-0.2411318,0.4425948,1870.0,-18.481615,0.8,9350.0,0.98
187,-0.30348256,0.48194066,-0.24115974,0.44244322,1880.0,-11.786393,0.9,9400.0,0.84
188,-0.3039255,0.4818209,-0.24154322,0.44237456,1890.0,-8.91789,0.9,9450.0,0.86
189,-0.3041329,0.48175216,-0.24173516,0.4423263,1900.0,-4.3591404,1.0,9500.0,0.8
190,-0.3043122,0.48178175,-0.2419131,0.4423968,1910.0,-13.769218,0.8,9550.0,0.9
191,-0.30453092,0.48177624,-0.24208932,0.4424251,1920.0,-3.7274392,1.0,9600.0,0.88
192,-0.30469823,0.4817678,-0.24224494,0.4424865,1930.0,-3.6896026,1.0,9650.0,0.88
193,-0.30484182,0.4819242,-0.24234839,0.44262406,1940.0,-10.550311,0.9,9700.0,0.86
194,-0.30489254,0.48202536,-0.24238186,0.4427046,1950.0,-5.282708,0.9,9750.0,0.88
195,-0.30533555,0.48198462,-0.2427371,0.442686,1960.0,-20.451984,0.6,9800.0,0.86
196,-0.3051622,0.48184994,-0.2425869,0.4425757,1970.0,-25.09211,0.7,9850.0,0.86
197,-0.30531862,0.48185968,-0.2427119,0.44263783,1980.0,-2.8169007,1.0,9900.0,0.9
198,-0.30518606,0.48192993,-0.24261266,0.44273257,1990.0,-2.9950106,1.0,9950.0,0.88
199,-0.30548355,0.48187014,-0.2428931,0.44273528,2000.0,-10.785036,0.9,10000.0,0.92
